accession,model_name,embedding_type_id,layer_index,go_id,category,evidence_code,go_description,distance,protein_id,organism,gene_name,support_count,reliability_index,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference,distance_metric,distance_threshold,model_support,n_models_total,model_consistency,layer_support,n_layers_model,layer_support_norm,support_count_norm,collapsed_support_norm,alignment_norm,score,best_model,best_layer,score_global
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0060046,P,IDA,regulation of acrosome reaction,0.01,HVCN1_HUMAN,Homo sapiens (Human).,"HVCN1 {ECO:0000303|PubMed:20037153, ECO:0000312|HGNC:HGNC:28240}",1,0.99,0,0,,15.7895,30.0,-77,33.6842,380,359,273,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.2289475,0.2830316,ESM3c,18,0.2830316
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0060054,P,IMP,positive regulation of epithelial cell proliferation involved in wound healing,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,1,1,GO:0008284,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.1,0.208333,0.4321972800000001,Prost-T5,12,0.4321972800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0060070,P,IDA,canonical Wnt signaling pathway,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,2,2,"GO:0007165, GO:0007166",15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.2,0.208333,0.4481972800000001,Prost-T5,12,0.4481972800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0060079,P,IDA,excitatory postsynaptic potential,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0060155,P,IC,platelet dense granule organization,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,0,0,,21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.3133485,0.54591176,Prost-T5,12,0.54591176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0060158,P,IGI,phospholipase C-activating dopamine receptor signaling pathway,0.0017,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9983,7,3,"GO:0007165, GO:0007186, GO:0007200",18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.7,0.2490235,0.64757176,Prost-T5,12,0.64757176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0060170,C,IDA,ciliary membrane,0.0017,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9983,2,1,GO:0016020,18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,0.2490235,0.56757176,Prost-T5,12,0.56757176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0060231,P,IMP,mesenchymal to epithelial transition,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,0,0,,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.0,0.208333,0.41619728000000006,Prost-T5,12,0.41619728000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0060586,P,IMP,multicellular organismal-level iron ion homeostasis,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,0,0,,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.0,0.2225085,0.49129736,Ankh3-Large,32,0.49129736
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0060828,P,IMP,regulation of canonical Wnt signaling pathway,0.0071,FZD7_HUMAN,Homo sapiens (Human).,FZD7,1,0.9929,0,0,,15.8163,25.8503,-174,41.3265,588,359,574,cosine,0,4,5,0.8,2,4,0.5,0.1,0.0,0.208333,0.41619728000000006,Prost-T5,12,0.41619728000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0060999,P,IMP,positive regulation of dendritic spine development,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,0,0,,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.0,0.21586299999999997,0.37805808,ESM3c,35,0.37805808
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0061179,P,IMP,negative regulation of insulin secretion involved in cellular response to glucose stimulus,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,2,2,"GO:0046676, GO:0050709",16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.2,0.2198445,0.49067912,ESM3c,18,0.49067912
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0061760,P,IMP,antifungal innate immune response,0.0012,CX3C1_HUMAN,Homo sapiens (Human).,"CX3CR1 {ECO:0000303|PubMed:12551893, ECO:0000312|HGNC:HGNC:2558}",1,0.9988,2,2,"GO:0006955, GO:0045087",29.9191,43.9353,354,7.5472,371,359,355,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,0.369272,0.58689152,Prot-T5,24,0.58689152
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0065003,P,IDA,protein-containing complex assembly,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,0,0,,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.0,0.236056,0.45336896000000004,Ankh3-Large,32,0.45336896000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0070053,F,IDA,thrombospondin receptor activity,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,1,1,GO:0038023,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.230693,0.29183888,ESM,33,0.29183888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0070062,C,IDA,extracellular exosome,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0070301,P,IDA,cellular response to hydrogen peroxide,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0070374,P,IMP,positive regulation of ERK1 and ERK2 cascade,0.0007,FPR2_HUMAN,Homo sapiens (Human).,FPR2,1,0.9993,3,1,GO:0043410,29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.1,0.3,0.3965055,0.6073288800000001,Prost-T5,12,0.6073288800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0070493,P,IDA,thrombin-activated receptor signaling pathway,0.0014,PAR1_HUMAN,Homo sapiens (Human).,F2R {ECO:0000312|HGNC:HGNC:3537},1,0.9986,4,2,"GO:0007165, GO:0007186",21.9457,40.724,261,22.6244,442,359,425,cosine,0,5,5,1.0,4,4,1.0,0.1,0.4,0.3133485,0.60991176,Prost-T5,12,0.60991176
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0070574,P,IDA,cadmium ion transmembrane transport,0.003,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.997,1,1,GO:0034220,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.1,0.2225085,0.5071213600000001,Ankh3-Large,40,0.5071213600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0070765,C,IDA,gamma-secretase complex,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,1,1,GO:0032991,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.1,0.21586299999999997,0.39405808000000003,ESM3c,35,0.39405808000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0070821,C,TAS,tertiary granule membrane,0.0005,FPR2_HUMAN,Homo sapiens (Human).,FPR2,1,0.9995,2,2,"GO:0016020, GO:0030667",29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,0.3965055,0.5913608800000001,ESM3c,18,0.5913608800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0070826,C,IDA,paraferritin complex,0.0019,NRAM2_HUMAN,Homo sapiens (Human).,SLC11A2,1,0.9981,1,1,GO:0032991,15.2921,29.2096,-129,40.7216,582,359,568,cosine,0,5,5,1.0,3,4,0.75,0.1,0.1,0.2225085,0.50729736,Ankh3-Large,32,0.50729736
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0070851,F,IPI,growth factor receptor binding,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,1,1,GO:0005102,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.1,0.21586299999999997,0.39405808000000003,ESM3c,35,0.39405808000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071260,P,IDA,cellular response to mechanical stimulus,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071280,P,IDA,cellular response to copper ion,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071288,P,IDA,cellular response to mercury ion,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0071294,P,IDA,cellular response to zinc ion,0.01,HVCN1_HUMAN,Homo sapiens (Human).,"HVCN1 {ECO:0000303|PubMed:20037153, ECO:0000312|HGNC:HGNC:28240}",1,0.99,1,1,GO:0010043,15.7895,30.0,-77,33.6842,380,359,273,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.2289475,0.2990316,ESM3c,18,0.2990316
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071300,P,IDA,cellular response to retinoic acid,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071320,P,IDA,cellular response to cAMP,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0071345,P,IDA,cellular response to cytokine stimulus,0.0004,CXCR4_HUMAN,Homo sapiens (Human).,CXCR4,1,0.9996,0,0,,32.0755,50.4043,450,8.3558,371,359,352,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,0.41239899999999996,0.5619198400000001,Prost-T5,12,0.5619198400000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071346,P,IDA,cellular response to type II interferon,0.0032,AQP4_HUMAN,Homo sapiens (Human).,AQP4,1,0.9968,1,1,GO:0071345,15.544,28.7565,-74,23.3161,386,359,323,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.2215025,0.29892840000000004,Ankh3-Large,24,0.29892840000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071456,P,IDA,cellular response to hypoxia,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0001666,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0071467,P,IDA,cellular response to pH,0.01,HVCN1_HUMAN,Homo sapiens (Human).,"HVCN1 {ECO:0000303|PubMed:20037153, ECO:0000312|HGNC:HGNC:28240}",1,0.99,0,0,,15.7895,30.0,-77,33.6842,380,359,273,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.2289475,0.2830316,ESM3c,18,0.2830316
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071472,P,IDA,cellular response to salt stress,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071474,P,IMP,cellular hyperosmotic response,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071549,P,IDA,cellular response to dexamethasone stimulus,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0071726,P,IDA,cellular response to diacyl bacterial lipopeptide,0.0541,TLR6_HUMAN,Homo sapiens (Human).,TLR6,2,0.9459,0,0,,12.0452,20.9536,-334,55.0816,797,359,796,cosine,0,3,5,0.6,1,4,0.25,0.2,0.0,0.164994,0.34574304,ESM,33,0.34574304
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0071732,P,IDA,cellular response to nitric oxide,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0071880,P,IDA,adenylate cyclase-activating adrenergic receptor signaling pathway,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,4,2,"GO:0007186, GO:0071875",16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.4,0.2198445,0.52267912,ESM3c,18,0.52267912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0071881,P,IDA,adenylate cyclase-inhibiting adrenergic receptor signaling pathway,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,5,3,"GO:0007186, GO:0007193, GO:0071875",16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.5,0.2198445,0.5386791200000001,ESM3c,18,0.5386791200000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0071882,P,IDA,phospholipase C-activating adrenergic receptor signaling pathway,0.0031,ADA2A_HUMAN,Homo sapiens (Human).,ADRA2A {ECO:0000312|HGNC:HGNC:281},1,0.9969,7,3,"GO:0007186, GO:0007200, GO:0071875",16.1479,27.821,33,39.6887,514,359,465,cosine,0,4,5,0.8,3,4,0.75,0.1,0.7,0.2198445,0.57067912,ESM3c,18,0.57067912
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0071944,C,IDA,cell periphery,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0072345,F,IDA,NAADP-sensitive calcium-release channel activity,0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,2,2,"GO:0005262, GO:0022890",13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.2,0.18300650000000002,0.41260904,Ankh3-Large,40,0.41260904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0072488,P,IDA,ammonium transmembrane transport,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,0,0,,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231806,0.28456096000000003,Ankh3-Large,24,0.28456096000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0080025,F,IDA,"phosphatidylinositol-3,5-bisphosphate binding",0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,0,0,,13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.0,0.18300650000000002,0.38060904,Ankh3-Large,40,0.38060904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0086097,P,IDA,phospholipase C-activating angiotensin-activated signaling pathway,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,8,4,"GO:0007165, GO:0007186, GO:0007200, GO:0038166",100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.8,1.0,0.784,Prost-T5,12,0.784
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0090026,P,IGI,positive regulation of monocyte chemotaxis,0.0005,FPR2_HUMAN,Homo sapiens (Human).,FPR2,1,0.9995,4,2,"GO:0030335, GO:0050920",29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.1,0.4,0.3965055,0.6233608800000001,ESM3c,18,0.6233608800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0090205,P,IMP,positive regulation of cholesterol metabolic process,-0.0,AGTR1_HUMAN,Homo sapiens (Human).,AGTR1 {ECO:0000312|HGNC:HGNC:336},1,1.0,0,0,,100.0,100.0,1865,0.0,359,359,359,cosine,0,5,5,1.0,4,4,1.0,0.1,0.0,1.0,0.656,Prost-T5,12,0.656
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,24,GO:0090264,P,TAS,regulation of immune complex clearance by monocytes and macrophages,0.0409,FCG2B_HUMAN,Homo sapiens (Human).,FCGR2B,1,0.9591,0,0,,16.5803,29.7927,-98,26.6839,386,359,310,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.231865,0.2785544,ESM3c,24,0.2785544
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0095500,P,IDA,acetylcholine receptor signaling pathway,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,1,1,GO:0007165,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.1,0.2277995,0.33079992,Prost-T5,12,0.33079992
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0097648,C,IDA,G protein-coupled receptor complex,0.0378,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9622,3,2,"GO:0032991, GO:0043235",18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.3,0.2490235,0.57779576,ESM,33,0.57779576
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,40,GO:0097682,F,IDA,"intracellularly phosphatidylinositol-3,5-bisphosphate-gated monatomic cation channel activity",0.0042,TPC2_HUMAN,Homo sapiens (Human).,TPCN2 {ECO:0000312|HGNC:HGNC:20820},1,0.9958,0,0,,13.7255,22.8758,-269,54.7712,765,359,752,cosine,0,3,5,0.6,2,4,0.5,0.1,0.0,0.18300650000000002,0.38060904,Ankh3-Large,40,0.38060904
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0097730,C,IDA,non-motile cilium,0.0016,DRD2_HUMAN,Homo sapiens (Human).,DRD2,1,0.9984,1,1,GO:0005929,18.75,31.0547,83,43.3594,512,359,443,cosine,0,5,5,1.0,4,4,1.0,0.1,0.1,0.2490235,0.5515877600000001,ESM3c,18,0.5515877600000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,35,GO:0098609,P,IMP,cell-cell adhesion,0.003,PSN1_HUMAN,Homo sapiens (Human).,PSEN1,1,0.997,1,1,GO:0007155,15.4618,27.7108,-123,34.1365,498,359,467,cosine,0,4,5,0.8,1,4,0.25,0.1,0.1,0.21586299999999997,0.39405808000000003,ESM3c,35,0.39405808000000003
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,32,GO:0098708,P,IMP,D-glucose import across plasma membrane,0.0025,GTR1_HUMAN,Homo sapiens (Human).,SLC2A1 {ECO:0000312|HGNC:HGNC:11005},1,0.9975,1,1,GO:1904659,16.1355,31.0757,-69,30.4781,502,359,492,cosine,0,5,5,1.0,2,4,0.5,0.1,0.1,0.236056,0.46936896000000006,Ankh3-Large,32,0.46936896000000006
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0098794,C,TAS,postsynapse,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,0,0,,15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.0,0.2277995,0.31479992,Prost-T5,12,0.31479992
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prost-T5,2,12,GO:0098878,C,IDA,neurotransmitter receptor complex,0.0103,ACHA7_HUMAN,Homo sapiens (Human).,CHRNA7 {ECO:0000312|HGNC:HGNC:1960},1,0.9897,2,2,"GO:0032991, GO:0043235",15.6371,29.9228,-133,33.7838,518,359,502,cosine,0,2,5,0.4,1,4,0.25,0.1,0.2,0.2277995,0.34679992000000004,Prost-T5,12,0.34679992000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM3c,5,18,GO:0101003,C,TAS,ficolin-1-rich granule membrane,0.0005,FPR2_HUMAN,Homo sapiens (Human).,FPR2,1,0.9995,2,2,"GO:0016020, GO:0030667",29.0323,50.2688,406,9.1398,372,359,351,cosine,0,5,5,1.0,4,4,1.0,0.1,0.2,0.3965055,0.5913608800000001,ESM3c,18,0.5913608800000001
tr_A0A075F5C6_A0A075F5C6_MOUSE,Prot-T5,3,24,GO:0140052,P,IDA,cellular response to oxidised low-density lipoprotein particle stimulus,0.004,TLR6_HUMAN,Homo sapiens (Human).,TLR6,1,0.996,0,0,,12.0452,20.9536,-334,55.0816,797,359,796,cosine,0,3,5,0.6,1,4,0.25,0.1,0.0,0.164994,0.33775904,Prot-T5,24,0.33775904
tr_A0A075F5C6_A0A075F5C6_MOUSE,Ankh3-Large,4,24,GO:0140070,F,IDA,hydrogen peroxide channel activity,0.0033,AQP1_HUMAN,Homo sapiens (Human).,AQP1 {ECO:0000312|HGNC:HGNC:633},1,0.9967,1,1,GO:0022857,13.7466,32.6146,-96,30.7278,371,359,269,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.231806,0.30056096000000004,Ankh3-Large,24,0.30056096000000004
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0150024,P,IMP,oxidised low-density lipoprotein particle clearance,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0150025,F,IMP,oxidised low-density lipoprotein particle receptor activity,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,1,1,GO:0038024,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.1,0.230693,0.29183888,ESM,33,0.29183888
tr_A0A075F5C6_A0A075F5C6_MOUSE,ESM,1,33,GO:0150094,P,IMP,amyloid-beta clearance by cellular catabolic process,0.0567,CD36_HUMAN,Homo sapiens (Human).,CD36,1,0.9433,0,0,,15.8416,30.297,-142,35.4455,505,359,472,cosine,0,1,5,0.2,1,4,0.25,0.1,0.0,0.230693,0.27583888,ESM,33,0.27583888
